seq_6941_11,seq_2585_2,seq_10967_12,seq_12715_30,seq_14254_27,seq_18821_9,seq_5478_50,seq_10663_42,seq_3204_2,seq_6918_183,seq_21526_88,seq_18859_7,seq_10562_42,seq_15640_54,seq_11105_171,seq_19496_1,seq_3434_34,seq_14337_1,seq_12387_7,seq_5661_15,seq_4982_54,seq_24707_6,seq_18382_109,seq_21153_5,seq_14023_84,seq_19347_37,seq_20161_41,seq_6342_10,seq_23371_5,seq_4542_24,seq_21961_14,seq_21477_105,seq_12549_33,seq_12684_5,seq_5701_81,seq_16892_23,seq_5009_11,seq_5601_2,seq_25452_16,seq_9366_54,seq_25501_128,seq_17761_2,seq_4131_72,seq_20187_10,seq_6334_9,seq_16074_12,seq_6225_3,seq_7215_18,seq_5011_11,seq_4891_50
1236.8,6798.8,2036.6,286.6,2496.2,13655.0,331.1,332.2,1584.9,1213.0,697.6,279.4,475.0,4155.5,19296.8,1548.0,5467.1,1042.3,621.0,869.5,7751.4,1393.2,1180.0,13667.9,1418.7,268.2,42582.5,944.4,6164.5,18718.4,762.2,1097.4,2122.2,3195.4,6115.2,1750.7,769.2,33606.7,252.6,1074.8,1845.4,1946.1,22697.6,9857.1,868.1,1448.1,3043.9,2192.2,1068.2,1074.5
2591.7,1282.7,869.2,333.1,1613.3,2187.8,532.7,307.0,2545.1,691.4,447.8,110.1,512.5,3394.2,19209.8,1283.3,6185.1,857.7,872.5,710.7,7899.2,703.6,1612.1,10394.5,1281.0,317.6,54370.1,1172.0,5218.2,18289.0,1078.6,1071.1,3260.0,4914.0,7399.0,3524.8,1044.4,33738.9,213.9,900.3,1308.9,2326.5,23309.9,6888.6,666.9,1735.7,4301.6,3755.4,1580.9,1774.5
1730.4,18601.2,4500.7,300.4,1366.4,20577.7,207.7,314.8,2773.3,1140.6,2279.6,123.9,533.0,3873.0,15134.4,1586.3,7020.8,1609.1,385.9,811.5,10563.0,340.3,884.6,3115.2,1749.6,299.0,36983.2,1239.8,14885.9,17311.3,668.1,1267.6,1774.5,2992.3,4341.9,1370.1,715.0,34692.4,252.3,1091.8,3851.1,2185.4,31905.7,1953.9,3046.8,1505.7,2838.7,1780.5,1345.2,1761.3
1287.9,973.1,1125.4,234.5,1999.9,5417.0,215.4,436.6,2282.7,787.4,504.1,114.9,344.8,5034.8,12083.2,1415.1,6181.3,1012.0,588.6,656.0,5400.6,610.6,1254.6,2931.2,1280.4,370.0,39368.4,1128.7,5598.9,13942.0,574.2,888.4,3509.2,3970.1,7143.5,3198.1,573.0,35072.2,322.5,996.9,2004.4,2143.2,23091.1,5089.0,1024.7,1197.1,3357.2,5978.4,1403.1,1408.7
9793.8,6730.6,2166.1,406.2,2361.3,8598.6,199.2,389.7,2200.9,1123.5,751.3,122.8,667.0,4230.3,16692.7,1604.7,4724.1,1358.4,666.6,604.8,19823.2,324.2,1413.5,3911.2,1556.4,374.8,43842.7,860.2,10419.5,18173.9,561.9,1052.6,2857.5,4276.2,7119.8,1879.2,722.6,33327.2,226.9,927.9,1808.4,2329.5,19918.1,4095.6,861.8,1363.7,3507.3,2890.4,1383.7,1058.8
12652.2,1116.4,1311.1,212.7,1978.1,8409.7,261.7,480.9,2667.3,1797.6,1679.8,133.2,632.1,5869.9,14513.3,1297.4,4111.5,2068.2,564.2,786.2,18945.9,307.8,728.1,7014.4,1592.6,452.6,32869.5,664.2,10367.5,19908.1,577.9,1273.8,1951.7,2340.8,6869.4,2081.0,643.8,24473.0,2691.0,1119.2,1310.9,6744.0,12358.4,2564.6,2026.9,1370.2,3513.2,3475.3,1450.1,4079.5
3238.3,7348.3,2352.5,735.8,1868.6,7458.1,701.1,307.5,3259.4,1767.2,992.3,135.0,468.9,6380.2,15694.7,2208.4,13014.7,1086.8,3632.2,688.4,10833.6,494.8,1418.0,4772.2,1959.7,299.4,39581.8,2098.8,13633.2,17906.1,655.6,1074.5,1695.5,3401.4,4550.2,2667.8,675.5,30779.8,580.1,920.4,1258.8,2272.3,51234.4,2564.1,749.0,1275.5,3673.5,1848.0,1715.0,2961.1
1913.6,1042.2,1519.8,220.9,2488.7,9800.0,175.0,303.4,2579.8,914.1,745.1,112.0,528.1,3631.2,11534.5,1660.8,10485.9,1266.0,591.6,996.9,14455.8,276.0,1131.1,5605.3,1729.8,325.2,57306.5,1636.9,7119.8,20260.5,1067.5,966.9,2203.7,2741.2,6872.5,1903.2,618.5,29833.4,243.0,1375.6,4564.3,1809.6,43078.1,2771.2,864.7,1274.4,3605.0,2648.6,1375.8,2823.8
1504.6,19530.9,4023.8,125.8,1687.8,18023.3,203.8,264.6,1561.2,804.5,2992.6,113.0,493.0,2884.1,63049.8,1604.2,5970.9,1492.7,4186.3,591.6,7754.4,245.0,902.8,27048.6,1575.5,236.0,28246.8,652.6,5700.7,14035.9,920.7,1087.3,2675.9,2626.9,6895.3,3220.2,895.8,34883.0,198.0,1112.8,2180.2,2649.1,23774.2,2961.7,919.1,1284.7,2361.9,1703.5,1765.1,1467.2
2191.9,2971.0,1528.5,918.6,1960.2,14910.2,190.0,495.8,4498.3,1320.1,2844.2,196.9,4552.5,1934.6,18382.4,1558.3,9135.6,1056.4,461.8,660.8,5795.4,311.7,1042.1,4108.4,1649.3,291.7,33939.7,1388.4,16545.7,22785.9,661.3,1103.1,3307.8,2962.3,7730.6,2598.9,718.6,33950.3,242.4,1005.8,1843.1,2465.1,37715.1,2964.1,1595.7,1379.0,2866.2,2709.4,4164.8,1981.8
4019.7,7981.3,2173.7,103.7,2318.4,8696.8,431.9,287.4,1778.2,800.0,1090.3,114.5,783.3,3359.4,88744.4,1524.5,5426.5,924.4,438.7,579.5,10684.0,581.4,1371.4,26713.1,1883.7,274.7,39867.3,797.2,4896.8,17921.7,1407.8,1156.9,2378.8,4212.0,5153.5,1512.4,1421.9,28300.7,178.0,923.1,1553.1,2447.6,20988.9,1670.2,908.3,2538.9,1797.7,2595.4,1305.7,605.8
921.3,1470.4,917.0,611.8,1226.6,26766.6,757.6,272.1,1445.7,873.2,1164.9,93.8,383.0,3710.0,60128.4,1597.7,18488.3,837.4,441.9,730.8,6903.1,266.1,785.0,23047.1,2030.7,259.9,35975.0,2086.9,27701.9,19581.7,1028.2,1443.2,1289.8,1981.3,7500.2,1737.8,702.9,26126.6,180.2,990.9,1529.5,2236.4,67283.6,3500.8,1174.7,1282.6,2212.2,4982.2,1288.7,669.4
2085.4,3460.3,2106.6,85.1,2064.0,16300.9,217.9,417.9,1754.4,783.0,1667.9,102.5,15352.4,3203.1,68016.7,1710.5,5178.2,1081.0,981.6,564.1,9215.6,321.8,1120.8,23437.5,1435.3,246.1,39774.2,942.9,10139.7,17333.5,1175.0,1186.1,2779.9,2594.7,8114.7,2308.9,1029.6,32077.2,189.7,873.5,1491.5,2478.4,19967.3,3122.4,839.3,1309.5,2433.0,3512.2,1403.1,1136.6
6730.7,3545.1,1317.6,159.1,1836.7,10828.8,194.6,266.5,1817.6,826.9,2129.6,131.6,515.5,2967.9,60507.6,1523.7,8497.6,939.6,485.7,518.8,11225.0,263.6,1068.1,21040.1,2002.0,251.3,44084.6,1119.3,23284.5,19203.9,965.6,1187.5,1656.1,2937.6,5551.0,1793.9,858.3,34015.7,181.2,876.6,1653.2,2328.2,35425.7,1908.3,1348.4,1258.0,2894.4,3213.0,1837.8,816.2
4707.4,4508.3,1602.6,59.0,1844.0,36587.1,1790.5,265.1,2251.8,615.8,2552.0,133.1,409.9,1467.6,57620.6,1369.0,9458.2,1245.5,454.0,679.9,7127.4,537.8,1226.7,19233.8,1572.2,262.6,25147.9,1353.1,9486.4,17298.9,1191.8,1126.4,3036.6,2758.8,6613.1,2639.6,930.6,31187.8,191.6,984.7,1513.2,2869.5,37507.8,2636.6,893.9,1436.1,2316.5,4540.5,1493.9,642.3
1192.3,5763.4,1787.2,144.0,2175.0,26143.3,198.6,320.6,4580.0,1425.5,2773.0,120.1,563.8,3291.4,68650.3,1543.2,4707.8,1490.8,497.6,875.1,8174.4,412.8,1021.6,15237.3,2263.0,252.8,42451.2,796.8,18350.3,15295.6,661.5,1168.3,2304.8,2935.9,5489.7,1757.7,636.5,31006.8,198.3,882.1,1650.3,2211.7,18332.3,2962.4,834.7,1183.7,3332.2,2072.4,4966.1,3739.9
1865.9,12350.7,3262.9,138.6,1879.6,13270.7,180.7,305.5,2107.1,781.7,1995.1,93.7,505.5,2867.3,97543.9,2150.6,12793.9,1279.5,430.4,639.6,8535.3,607.2,1089.7,27051.6,1357.7,221.9,36929.1,1509.5,4725.0,16476.3,859.8,1392.1,2167.7,2654.7,6788.4,1474.2,691.4,31992.0,194.7,1009.8,1526.3,2832.2,52353.4,2296.0,971.3,1509.0,2537.3,1829.9,1638.6,535.3
1559.1,2041.6,1141.8,138.5,1683.8,5323.5,165.8,343.0,2188.6,828.3,1005.3,96.1,526.8,2171.1,73059.8,1677.6,6003.1,1155.8,484.6,651.0,4646.4,868.9,1112.2,23349.4,1953.2,244.6,41737.1,1135.1,10850.5,15765.2,882.3,1288.9,3071.5,3311.5,7268.8,2075.8,987.2,31422.8,224.9,908.1,1593.1,2749.9,23454.2,2800.3,798.5,1688.1,3571.2,1794.3,1407.4,1044.1
1640.3,882.2,805.2,94.2,1905.8,13846.0,150.6,257.5,1721.8,616.4,1197.1,109.5,461.8,3207.2,94067.8,1800.8,7335.7,969.2,437.7,784.0,8379.9,560.9,1043.3,24318.8,2090.2,296.2,33779.5,1043.8,5272.5,18647.0,1035.8,1330.4,2134.3,2956.9,6542.5,1464.3,815.4,33088.3,208.5,1087.8,3761.6,2674.0,30416.9,2476.9,1102.3,1473.7,1977.4,1828.4,1695.2,602.7
3652.0,3791.8,1415.1,98.7,2077.5,14673.0,151.2,309.2,1991.0,687.1,1146.8,185.8,376.2,3047.6,62637.6,1789.4,6743.3,1308.6,486.1,979.4,8934.7,316.6,982.2,16326.1,1901.5,268.0,40719.6,1020.1,11968.8,20751.0,1031.7,1147.4,2522.6,2626.2,6365.8,1855.7,973.7,24661.4,178.7,895.8,1485.6,2396.7,27458.7,3319.8,1197.7,1534.6,2164.1,2913.0,1541.6,683.0
1746.4,4771.0,1564.1,59.7,1817.1,15209.0,121.3,262.3,1893.3,858.5,2536.5,105.5,527.2,2302.3,92146.5,1607.7,8794.7,1177.3,355.4,695.3,5851.3,753.4,1068.3,26353.3,1945.4,204.2,41001.2,1072.6,15741.0,18202.7,1368.4,1220.5,1855.9,2691.8,6375.3,1627.1,961.3,36920.3,161.3,994.4,3066.0,3035.4,41279.9,1806.6,1695.3,1810.3,1711.1,2049.6,1363.7,709.4
2172.4,1177.3,1463.8,141.7,1685.7,7077.8,855.4,244.3,2753.2,1160.0,3161.1,103.1,476.2,3995.4,72603.8,1892.8,3795.2,1255.3,459.2,670.0,12604.1,429.0,964.8,17599.0,1749.7,226.0,33234.9,744.9,4047.4,14697.4,603.2,1200.0,2187.9,2680.7,5613.0,1586.8,859.3,26258.6,187.0,931.4,2283.5,2367.6,14643.9,1987.4,1816.4,1685.5,2866.0,1585.2,1728.4,1745.2
1897.5,2818.8,1151.3,91.2,2005.1,9911.0,143.1,286.4,1798.6,742.6,1325.0,101.1,446.3,1704.0,70859.7,1570.2,6210.5,1187.1,419.6,555.7,3666.8,325.1,1105.9,14933.7,1798.4,272.0,37838.7,920.0,9959.4,17199.9,907.6,1000.7,3495.9,2995.9,8193.4,3008.1,877.9,33313.0,230.8,881.0,1243.1,2768.6,26546.7,3623.6,925.6,1443.3,2570.6,6714.4,1368.2,610.8
1598.9,11886.9,3071.6,66.0,1764.7,24704.5,240.6,278.0,2426.0,809.9,2348.5,300.6,491.7,2726.2,34029.8,1516.6,5851.3,1166.0,1174.8,607.7,11107.8,256.9,908.1,10266.3,1500.0,252.4,41293.9,1192.1,14353.0,19050.4,685.2,1178.3,1914.3,2529.0,6914.7,1455.9,728.3,27116.7,171.6,875.3,1761.8,2028.0,23119.6,3039.2,925.1,1263.7,2475.3,3825.1,2352.0,672.1
1219.1,2155.3,1047.8,64.0,1529.8,18510.4,98.6,276.2,1526.5,729.6,976.4,96.0,497.3,2217.3,89203.2,1811.3,6480.5,856.1,388.1,632.5,6598.5,288.8,845.9,27211.0,1617.7,234.5,36210.8,1214.3,9785.7,17525.8,1517.7,1272.6,2960.7,2555.8,7707.8,1545.2,1337.9,32603.3,181.3,898.9,1962.2,3099.9,25886.2,3583.3,1604.2,1931.0,2381.0,4490.8,1567.5,738.8
3183.7,14771.7,3222.1,104.3,1772.9,10622.3,138.1,309.0,1547.7,796.8,1482.5,112.3,502.5,3961.6,43595.4,1455.5,5289.7,1257.2,366.9,599.6,6599.4,234.7,1030.8,13707.7,1641.4,279.6,40806.2,968.0,20873.6,16215.1,690.3,1294.0,2945.9,2986.1,7317.6,1586.2,725.7,33722.7,204.1,922.1,1437.4,2128.4,21734.8,3073.3,973.0,1283.3,2589.3,5345.6,1349.7,1378.4
1411.0,2740.0,1171.0,267.6,1929.4,17783.9,228.0,241.7,1580.7,697.0,1027.5,318.4,440.9,2021.5,73542.7,1933.7,14692.1,1260.9,396.9,682.5,11108.5,393.0,1058.2,23690.1,2637.7,217.1,27638.1,1894.8,8022.1,19437.3,1121.1,1384.7,2258.3,2463.7,6846.4,2311.6,755.3,30548.4,343.3,980.3,1747.0,2789.9,54395.7,2804.7,926.4,1583.2,2578.4,2265.8,1404.4,780.8
6082.7,15665.6,3368.1,59.1,1969.3,8954.3,1217.0,241.4,1732.0,731.9,931.3,115.1,374.5,2624.1,80646.1,1840.3,11608.3,1179.2,397.7,736.2,10710.0,426.1,1383.5,22257.8,2207.7,241.6,32915.9,1471.5,10620.8,18256.5,1099.6,1261.4,2781.6,2841.9,7039.2,2182.9,870.4,33224.2,171.1,1058.6,1436.6,3270.3,48336.3,2512.5,802.0,1453.4,3010.4,1997.0,1182.3,827.8
11239.1,1384.7,963.5,138.0,2004.1,19251.7,200.1,251.6,2612.2,750.6,1149.6,93.6,423.3,3262.6,51839.1,1438.7,6649.7,3570.0,387.9,737.2,13149.2,393.1,1157.4,16319.7,1816.7,275.5,38988.3,934.6,25355.7,20788.7,1192.6,1054.6,2954.6,2807.8,6081.5,1500.9,1223.9,33347.7,185.1,1005.7,1265.0,2222.0,29550.4,2571.3,801.0,1631.8,2478.6,2156.0,1354.7,1273.5
1274.3,2041.7,985.3,273.5,1298.2,30287.4,129.0,259.5,1341.7,742.8,1307.8,745.1,421.6,1866.2,90807.0,1715.0,17745.0,1201.5,415.1,765.8,5257.3,299.0,803.7,28697.9,2386.4,216.5,33506.9,1518.3,7042.9,18823.2,1379.2,1302.5,2673.6,2189.9,6139.4,1309.6,1323.9,26638.6,177.0,1070.7,1597.4,2793.7,61944.8,2224.0,1118.6,1583.7,2561.3,2053.2,1255.7,768.9
8466.5,4772.0,1353.0,64.1,1419.4,11581.6,1518.0,258.7,1662.6,650.6,2501.8,102.3,414.3,3394.3,78604.6,1582.5,8619.8,897.6,402.8,796.1,11111.0,270.3,1056.4,26516.1,1626.8,245.5,39812.7,1227.4,15771.9,17235.1,1656.9,1300.4,2060.5,2568.4,7125.5,2038.0,1022.0,28690.8,184.2,961.4,2323.7,2671.2,35066.5,2093.4,913.4,1509.5,3348.4,4973.0,1673.2,807.4
1974.4,10257.9,2454.0,96.5,1065.2,31075.1,116.4,289.8,1913.7,593.2,1356.2,145.5,549.8,1885.1,77309.2,1635.1,4924.2,1025.0,342.0,820.9,10606.7,340.2,775.0,13643.8,3942.4,265.3,34308.7,984.2,18217.0,22063.0,1043.5,1050.3,1681.0,1787.7,4852.6,588.8,897.3,24895.5,179.6,1113.4,1799.3,2278.6,22750.6,1162.1,1018.5,1672.8,2993.3,2971.2,1849.5,462.9
2674.7,849.9,1186.0,102.8,1521.8,30598.1,171.5,318.9,1399.7,606.2,1635.9,98.4,470.4,2112.3,88310.7,1430.2,11805.2,1071.0,314.9,757.8,29318.9,242.1,884.3,22236.8,2211.4,241.8,30728.1,1189.1,15628.8,18235.0,1194.3,1067.4,2041.5,2365.9,6544.0,1707.5,930.1,23675.0,184.3,971.9,1574.4,2535.1,56553.2,1585.7,1024.5,1800.9,1841.1,1591.9,1185.0,1006.2
4942.0,1137.5,863.3,179.0,1412.6,34081.3,125.8,341.7,1583.1,672.8,924.5,105.5,641.1,2825.3,88008.7,2178.3,17870.3,1026.0,426.2,842.0,10245.8,314.2,919.1,27605.2,2877.5,217.7,35106.8,1047.7,35627.7,15866.5,1147.5,1435.4,2667.1,3072.8,5784.2,1247.7,1107.9,26569.6,192.1,985.9,1601.1,2954.4,67750.6,1830.6,1635.3,1478.0,2856.2,2687.9,1397.1,1119.5
2201.8,5828.2,1746.3,107.6,1606.9,8574.2,190.3,291.1,1797.3,858.5,1230.9,108.1,1458.4,3747.9,39727.4,1406.3,5672.4,1360.5,533.2,547.5,11548.1,359.6,1054.8,11060.0,1541.8,286.5,38430.4,1139.4,6471.1,21505.5,820.1,1039.2,2038.5,2851.1,5723.2,2360.1,610.0,26307.4,296.3,865.1,2139.8,2457.7,24010.3,3040.0,797.9,1358.9,2251.0,2244.8,1570.8,1320.8
2864.6,18944.0,4214.2,163.2,1507.0,29696.0,131.8,275.9,1361.1,2195.6,1260.8,97.9,426.8,2399.7,93866.1,1738.1,5665.1,1047.1,397.5,2058.5,7998.3,228.4,1057.6,19063.3,1715.3,276.6,35706.9,938.4,25679.7,21506.0,1168.7,1358.5,1947.4,2286.9,6694.3,1669.7,999.6,35462.1,359.1,870.5,1451.0,2670.5,26292.8,2273.9,892.3,1412.5,2903.5,3791.7,1618.9,777.3
3646.9,11566.5,1954.5,96.4,1802.5,10000.5,3517.3,386.7,1713.4,914.0,2756.5,163.8,463.8,2570.5,55781.5,1700.1,8603.3,1429.4,443.8,610.4,12904.4,261.9,1020.2,16997.9,1878.3,269.5,37059.2,1151.7,14943.4,18248.7,1304.4,2105.4,1813.3,2366.6,4154.9,1474.4,790.8,27109.7,175.6,926.1,1276.9,1885.3,38258.5,1641.9,1000.1,1348.7,1585.3,1886.1,1480.9,1748.1
3509.4,8465.0,2152.8,146.9,2188.4,10972.7,198.8,262.6,2437.8,809.9,1075.9,141.0,496.6,2289.1,32191.1,1567.6,5959.6,1454.8,420.2,634.8,14449.2,242.0,1225.1,8452.1,2393.3,245.7,40991.1,1070.5,12146.1,17725.0,704.9,1006.9,1701.8,3546.6,5514.5,2176.2,746.2,24438.9,280.0,938.0,2084.1,1994.2,23446.0,3095.0,952.4,5185.8,2814.7,2704.6,1910.6,1462.3
4085.2,3216.4,1341.6,208.4,2246.7,15586.7,355.6,369.3,27282.4,811.0,1711.7,105.6,471.7,2962.5,58244.2,1471.4,4599.8,2133.2,369.6,726.9,9361.8,248.7,1129.3,15040.1,1838.0,407.8,33256.9,858.5,20035.9,13802.7,593.1,3036.5,2588.5,2766.0,7596.2,2026.4,593.3,34006.7,1781.4,1696.1,1489.2,4434.3,14895.0,2674.8,954.9,1196.7,3834.3,2832.0,3162.2,991.5
1740.0,12315.7,3226.1,104.7,1963.5,16049.0,125.2,308.4,1457.9,686.4,1441.0,113.4,456.2,1769.3,91819.1,2050.2,4876.5,1068.0,401.6,466.9,5570.5,261.3,1131.3,17590.2,1704.3,282.1,35722.4,682.2,17786.9,16812.5,981.0,1039.6,2465.6,2735.9,7920.8,1765.1,882.3,28464.4,203.2,820.8,1490.5,2807.2,21669.4,1475.1,1042.6,1984.1,3072.1,2696.3,1381.9,875.3
3724.4,1079.9,982.1,83.8,1822.0,10873.6,342.5,246.3,2263.3,685.8,2394.1,100.6,435.5,2351.0,84952.8,1579.7,20127.5,965.1,443.0,745.7,5328.1,478.6,1216.0,25769.3,1726.5,241.6,29056.5,2238.7,5534.5,17862.2,2322.7,1010.0,2450.1,2223.4,8041.8,2527.7,1293.5,30817.1,193.9,1108.7,1610.3,2683.7,77382.2,2638.5,988.1,1950.0,2359.0,1734.6,1542.5,474.6
1834.6,7496.1,1598.6,177.7,1774.3,30859.4,106.9,306.2,5291.2,752.3,1152.8,111.8,663.8,2254.5,49245.1,7131.1,4394.5,1029.0,384.4,2320.9,19190.1,323.9,916.9,6083.7,8228.7,266.0,38466.4,649.3,31420.3,17304.2,684.0,1160.1,2706.4,2637.0,6093.2,695.1,716.9,27471.8,199.5,1215.9,1454.0,2232.8,15603.5,2700.8,832.1,1125.9,3144.9,4516.7,5558.4,660.8
2122.0,1078.6,899.1,91.7,1739.5,18782.0,154.8,312.6,1481.0,749.0,1151.5,121.2,1396.7,3405.2,84030.5,1584.6,11958.3,1128.8,349.7,577.8,10959.2,211.9,1395.4,20760.2,1842.1,253.4,27057.9,1926.0,18847.7,17603.9,1283.4,2071.7,2750.7,2591.5,7565.0,2537.8,864.8,36436.1,867.4,874.8,1987.3,2768.2,52797.1,2948.0,1291.7,1571.1,1956.0,3032.9,1282.5,773.3
1395.5,14144.0,2934.2,98.3,1094.5,23921.4,152.0,297.4,1483.2,756.4,615.2,105.4,377.7,3835.7,81527.7,1932.7,10818.8,673.7,2013.8,716.2,8198.2,227.3,692.3,20296.9,2094.8,285.0,37895.9,1829.9,22342.1,18889.2,1201.7,1047.8,1649.9,1863.0,6996.7,1365.5,891.3,22642.0,164.1,1016.9,1499.2,2152.3,46059.0,2865.9,1056.8,1720.2,2202.1,6403.1,1502.3,716.9
2675.6,2356.8,1220.2,138.1,1623.4,22023.2,106.3,252.8,2283.5,802.0,1528.5,107.3,520.0,2563.6,56366.2,1828.2,4854.7,1005.1,648.0,612.9,12302.2,227.3,951.8,18161.6,1921.4,239.9,43093.1,714.2,16508.5,17709.1,799.7,1058.9,2920.4,2502.2,5179.7,1113.0,845.1,28986.7,183.8,908.9,1649.9,2125.4,18132.7,2183.3,718.7,1403.1,2862.4,2832.6,1587.5,925.2
1794.8,987.1,779.0,117.1,1569.1,29421.2,203.0,280.3,1759.2,639.9,1718.8,375.4,434.6,2401.1,78852.4,1520.5,10959.9,1272.4,357.1,685.8,14107.0,479.4,1076.7,23198.3,2174.5,474.5,34937.1,1379.6,7245.8,18199.3,1692.0,1089.4,3461.3,2622.7,6049.1,1399.7,1443.2,28216.7,207.3,937.6,1477.3,2723.1,51064.4,2767.9,1124.5,1703.7,2326.3,2243.3,1492.5,1037.4
7277.9,3714.5,1346.9,89.9,2246.0,10193.9,191.9,301.8,2282.9,1316.2,2559.8,143.9,443.0,7213.0,55237.4,1444.8,4958.1,2067.7,579.8,823.8,35205.2,549.5,1213.0,35918.7,1793.1,280.4,25873.7,845.8,3940.6,19777.7,899.5,1254.0,1779.9,3207.4,5718.1,1527.8,780.2,34863.3,177.2,991.3,1361.7,2951.2,16639.0,2018.2,882.8,1513.0,3197.8,3296.6,1460.6,2003.9
1617.2,1102.0,826.3,169.6,1703.7,25480.7,141.1,263.0,1855.4,1009.5,1490.1,194.9,534.8,4027.2,56293.6,1720.1,7022.0,1081.4,412.4,658.6,15961.9,470.5,1066.1,19463.9,2329.7,248.4,51096.0,1113.4,16361.4,19049.9,1055.6,1252.9,3020.3,3250.6,5148.5,1559.4,1023.2,35262.1,180.0,889.3,1935.3,2378.7,26046.5,3109.9,730.4,1294.5,3500.7,2810.4,2062.3,1304.7
2628.9,1397.8,1073.6,142.5,2301.0,10907.1,194.8,264.1,1908.4,726.2,1420.7,361.8,539.2,2929.9,67972.3,1595.5,4528.3,1168.1,414.7,595.2,8179.7,271.6,1191.5,23280.4,1563.0,238.5,35171.9,885.5,10117.8,16606.1,2336.4,1194.5,2322.7,2868.4,5615.9,1580.8,1688.7,37631.4,213.8,870.1,1506.1,2414.1,17177.6,2391.3,942.6,1941.3,2227.1,3280.1,1536.5,577.4
5481.6,1098.5,722.8,93.1,1499.1,20157.3,137.6,267.5,1604.7,1644.6,1525.2,181.1,797.9,17699.0,69442.0,1373.2,9290.5,9152.4,508.0,990.3,32818.0,345.2,831.7,17622.6,1514.4,293.5,26869.1,1124.9,7039.5,14801.2,1339.0,3012.7,2309.7,2614.5,6558.9,1411.3,1172.6,25870.6,175.3,1179.9,2962.0,3312.2,36150.2,1799.5,839.4,1717.7,2857.5,5206.1,1464.5,3206.3
2266.2,915.4,815.3,313.1,1926.1,16080.6,110.2,358.3,1597.1,720.1,1498.5,109.4,455.5,3254.1,58517.0,1653.9,7676.8,1146.1,387.4,665.1,7506.7,349.1,1084.2,19361.6,1822.7,241.5,29208.4,929.7,11186.4,19705.7,858.2,1219.9,4352.1,2816.9,6279.0,1268.8,656.6,27435.1,519.4,959.3,1393.0,2446.1,31150.0,1848.7,959.1,1401.3,2356.9,2644.3,1323.9,964.9
973.0,1503.7,821.0,107.8,1817.8,11278.6,160.9,349.2,1377.0,648.8,1253.8,96.6,627.8,2155.2,60163.0,1810.4,4559.3,862.2,371.7,573.5,3920.8,352.0,1066.9,20341.9,1388.2,234.0,49056.2,859.7,18434.7,18072.3,1244.1,1207.5,3728.5,2747.7,6249.5,1410.4,1209.4,30208.5,217.1,845.5,2857.6,2245.0,18254.3,2677.6,761.7,1810.8,2911.1,2612.7,1643.5,499.1
1520.6,2850.5,1185.5,141.0,2149.1,22056.0,140.0,312.1,1765.8,783.1,1619.9,107.1,1212.1,2788.3,93860.0,1658.6,10974.5,944.2,371.1,596.8,7349.3,283.9,855.3,37627.3,1833.5,236.7,40466.6,1463.7,14495.3,16346.4,1379.7,1430.6,2750.7,2768.5,7415.4,2031.1,1380.8,32243.3,223.9,923.5,1838.8,2517.6,40955.6,3135.9,1013.5,1612.2,3372.0,4230.0,1726.5,741.1
1475.0,3101.8,1196.3,108.1,1894.3,14763.3,132.4,323.7,4238.9,742.8,3177.7,133.2,550.8,2290.3,61408.2,1382.6,4750.5,1761.0,371.6,658.2,9687.3,246.2,1198.0,12719.7,2697.5,291.4,28282.5,736.1,24407.0,21850.2,636.6,1088.4,2808.6,4896.0,6164.5,1311.4,651.9,30840.0,171.0,931.2,1363.7,2123.2,21188.4,2530.7,873.6,1247.9,1861.3,1765.8,4948.2,674.0
6106.8,3697.9,1253.2,58.2,1541.5,7423.5,543.5,291.7,1815.1,827.1,2266.0,112.7,446.1,2688.5,91404.6,1509.3,6325.2,986.9,452.0,743.3,5688.4,345.4,1093.0,21969.7,1813.2,216.1,35569.7,963.4,12000.8,15878.3,1173.1,1316.5,2890.1,2771.7,6612.9,2255.0,1064.8,35269.3,193.7,1009.6,1936.5,2597.7,25965.3,2636.1,946.8,1615.8,2723.0,1635.3,1359.6,733.0
3044.8,1254.6,988.1,185.1,1449.5,29642.3,101.2,269.5,2374.5,782.7,992.1,90.9,539.8,3428.3,71420.9,1786.1,10956.9,961.3,506.8,825.8,11609.6,454.3,923.1,28501.7,1979.2,228.1,25433.9,1450.9,14184.6,18150.7,1026.1,1324.1,2058.6,2464.4,5533.1,1273.1,1071.9,29695.1,190.6,1010.7,1802.2,2628.5,40920.5,1948.5,1132.4,1655.1,2559.5,2622.6,1672.5,568.2
6841.1,1418.8,961.4,123.6,1873.6,22325.5,193.8,303.9,2666.5,855.7,1051.0,119.9,530.3,2619.3,69241.8,1675.9,6779.2,1004.8,380.3,827.9,6839.4,517.4,839.3,18666.2,1674.8,288.0,39680.9,910.4,10890.3,22264.7,3453.6,1113.4,2502.0,2643.3,5233.7,1417.4,613.5,28848.7,204.4,1058.8,1847.7,2661.1,31775.3,3217.6,905.9,1440.7,2378.8,2822.9,1944.4,709.0
